factory_id,line_id,product_code,production_date,produced_qty,defect_qty,operator
F002,L3,PRD003,2024-05-28,830,,박지훈
F001,L2,PRD001,2024-05-11,,,정해인
F002,L2,PRD003,2024-05-02,없음,,김민수
F002,L3,PRD002,2024-05-28,없음,,박지훈
F002,L3,PRD003,2024-05-21,814,2,박지훈
F002,L2,PRD002,2024-05-10,,0,정해인
F001,L1,PRD003,2024-05-12,864,,박지훈
F003,L3,PRD003,2024-05-03,,,정해인
F001,L1,PRD003,2024-05-29,,,박지훜
F002,L1,PRD003,2024-05-22,없음,4,박지훜
F002,L1,PRD001,2024-05-02,없음,,박지훈
F003,L1,PRD004,2024-05-19,,1,쵀유리
F002,L3,PRD004,2024-05-16,934,,쵀유리
F002,L3,PRD002,2024-05-23,,,정해인
F002,L3,PRD003,2024-05-28,915,,이즈우
F002,L2,PRD002,2024-05-11,967,6,박지훜
F001,L1,PRD004,2024-05-07,없음,8,김민쑤
F001,L2,PRD001,2024-05-15,없음,,박지훈
F003,L1,PRD002,2024-05-08,없음,10,김민수
F001,L3,PRD001,2024-05-19,,,박지훈
F002,L1,PRD001,2024-05-21,,,쵀유리
F002,L1,PRD001,2024-05-05,859,,이즈우
F001,L1,PRD001,2024-05-10,없음,,정해인
F003,L3,PRD004,2024-05-11,1089,2,정해인
F003,L3,PRD004,2024-05-10,없음,1,최유리
F002,L3,PRD002,2024-05-26,,,박지훜
F002,L3,PRD002,2024-05-03,없음,14,정해인
F001,L1,PRD004,2024-05-04,없음,5,쵀유리
F001,L1,PRD002,2024-05-14,1158,,정해인
F003,L3,PRD002,2024-05-03,,,정해인
F002,L3,PRD001,2024-05-22,,,김민수
F001,L3,PRD004,2024-05-07,없음,,쵀유리
F001,L3,PRD003,2024-05-19,없음,15,김민수
F002,L3,PRD001,2024-05-23,없음,,쵀유리
F003,L3,PRD002,2024-05-03,없음,19,쵀유리
F003,L2,PRD002,2024-05-26,없음,,박지훈
F003,L1,PRD002,2024-05-06,없음,5,박지훈
F001,L3,PRD002,2024-05-20,,,최유리
F001,L3,PRD002,2024-05-02,929,,이즈우
F002,L3,PRD002,2024-05-24,,,김민수
F001,L2,PRD003,2024-05-19,,,박지훈
F003,L1,PRD001,2024-05-05,,6,정해인
F003,L3,PRD002,2024-05-08,867,,박지훜
F001,L3,PRD001,2024-05-08,,6,이지우
F003,L1,PRD004,2024-05-11,없음,,최유리
F001,L3,PRD001,2024-05-12,,,이즈우
F002,L2,PRD004,2024-05-29,1099,,최유리
F001,L1,PRD001,2024-05-21,,,김민수
F002,L2,PRD004,2024-05-28,1111,,쵀유리
F001,L1,PRD001,2024-05-09,,,김민수
F003,L2,PRD004,2024-05-06,,2,김민수
F002,L2,PRD001,2024-05-17,없음,,박지훜
F002,L2,PRD004,2024-05-31,1185,12,김민쑤
F001,L1,PRD004,2024-05-12,985,,정해인
F002,L2,PRD001,2024-05-15,없음,,정해인
F003,L1,PRD002,2024-05-19,없음,,정해인
F002,L1,PRD004,2024-05-07,866,12,김민쑤
F001,L1,PRD003,2024-05-31,없음,,이지우
F003,L2,PRD003,2024-05-09,1144,,쵀유리
F003,L3,PRD001,2024-05-18,없음,,정해인
F001,L3,PRD004,2024-05-05,1127,,김민수
F003,L3,PRD004,2024-05-09,912,,최유리
F001,L3,PRD003,2024-05-31,1035,,박지훈
F002,L3,PRD002,2024-05-08,없음,6,최유리
F001,L1,PRD003,2024-05-28,,,박지훈
F002,L3,PRD003,2024-05-12,,,정해인
F003,L2,PRD004,2024-05-11,없음,,정해인
F003,L3,PRD003,2024-05-31,없음,,박지훜
F003,L2,PRD003,2024-05-13,,,김민쑤
F001,L2,PRD002,2024-05-29,943,2,박지훜
F002,L2,PRD001,2024-05-18,1157,,정해인
F002,L3,PRD001,2024-05-27,974,,이지우
F002,L2,PRD004,2024-05-13,없음,5,최유리
F001,L2,PRD003,2024-05-05,없음,18,정해인
F001,L2,PRD001,2024-05-30,946,,쵀유리
F003,L1,PRD002,2024-05-26,없음,,박지훜
F002,L1,PRD001,2024-05-15,없음,,이즈우
F001,L1,PRD001,2024-05-01,,,쵀유리
F002,L1,PRD002,2024-05-30,861,,쵀유리
F002,L1,PRD003,2024-05-11,880,,정해인
F003,L1,PRD004,2024-05-29,없음,,이즈우
F001,L1,PRD004,2024-05-07,1129,,박지훈
F003,L3,PRD004,2024-05-26,,4,이즈우
F002,L2,PRD002,2024-05-19,없음,,최유리
F001,L2,PRD001,2024-05-04,942,20,박지훜
F001,L2,PRD001,2024-05-01,없음,,박지훈
F001,L1,PRD002,2024-05-16,1149,4,정해인
F001,L2,PRD004,2024-05-22,899,13,정해인
F002,L1,PRD001,2024-05-25,없음,,김민수
F002,L1,PRD001,2024-05-07,862,,박지훜
F002,L3,PRD002,2024-05-17,없음,,박지훈
F003,L3,PRD002,2024-05-19,,15,박지훜
F001,L3,PRD003,2024-05-31,없음,6,이지우
F001,L1,PRD004,2024-05-08,,,정해인
F003,L1,PRD001,2024-05-10,없음,,최유리
F001,L1,PRD004,2024-05-14,,11,이즈우
F002,L1,PRD001,2024-05-18,1035,16,김민쑤
F003,L2,PRD001,2024-05-25,1058,,박지훈
F001,L1,PRD004,2024-05-04,없음,,쵀유리
F001,L3,PRD002,2024-05-23,없음,,정해인
F003,L2,PRD004,2024-05-16,없음,,이지우
F001,L1,PRD002,2024-05-23,878,,쵀유리
F001,L3,PRD001,2024-05-25,없음,8,박지훜
F003,L3,PRD002,2024-05-23,,20,이지우
F003,L2,PRD004,2024-05-02,993,,최유리
F002,L3,PRD001,2024-05-29,999,,이즈우
F001,L1,PRD001,2024-05-18,없음,,이즈우
F002,L1,PRD002,2024-05-01,,10,쵀유리
F002,L1,PRD003,2024-05-05,,2,김민쑤
F001,L2,PRD001,2024-05-17,,12,정해인
F003,L2,PRD003,2024-05-13,없음,,박지훈
F002,L2,PRD003,2024-05-19,837,,김민수
F002,L1,PRD004,2024-05-24,937,,박지훜
F002,L2,PRD003,2024-05-01,,,김민쑤
F003,L1,PRD003,2024-05-15,없음,11,박지훈
F002,L1,PRD002,2024-05-01,929,13,박지훈
F001,L3,PRD004,2024-05-04,,2,정해인
F001,L1,PRD002,2024-05-25,없음,,이즈우
F003,L3,PRD004,2024-05-13,,,최유리
F001,L1,PRD004,2024-05-16,1047,,이지우
F001,L2,PRD004,2024-05-22,1191,,정해인
F003,L3,PRD004,2024-05-21,없음,11,최유리
F003,L3,PRD003,2024-05-07,,,김민쑤
F002,L2,PRD002,2024-05-01,,,박지훜
F001,L1,PRD001,2024-05-05,823,,김민수
F002,L1,PRD003,2024-05-16,없음,,이즈우
F002,L2,PRD001,2024-05-23,825,,쵀유리
F002,L2,PRD003,2024-05-10,,,김민쑤
F002,L3,PRD004,2024-05-19,없음,,최유리
F002,L2,PRD004,2024-05-23,없음,10,박지훈
F002,L1,PRD003,2024-05-11,1157,15,박지훈
F003,L3,PRD004,2024-05-09,없음,19,이즈우
F002,L1,PRD001,2024-05-29,,,이지우
F003,L3,PRD004,2024-05-08,964,,박지훜
F003,L2,PRD001,2024-05-06,없음,3,쵀유리
F001,L2,PRD004,2024-05-22,없음,9,김민수
F002,L3,PRD003,2024-05-30,,,박지훜
F003,L2,PRD003,2024-05-30,없음,13,정해인
F002,L2,PRD003,2024-05-24,없음,8,정해인
F003,L1,PRD004,2024-05-19,,,최유리
F003,L2,PRD003,2024-05-19,없음,,정해인
F002,L2,PRD001,2024-05-17,,17,이지우
F001,L1,PRD003,2024-05-17,1015,,이즈우
F003,L1,PRD003,2024-05-04,927,3,정해인
F002,L1,PRD001,2024-05-23,888,15,이즈우
F002,L2,PRD003,2024-05-07,,,박지훜
F002,L3,PRD002,2024-05-28,1198,1,박지훈
F001,L2,PRD003,2024-05-19,없음,12,이지우
F003,L3,PRD002,2024-05-19,827,,박지훜
F001,L1,PRD001,2024-05-07,없음,,박지훜
F003,L3,PRD004,2024-05-07,,,이즈우
F001,L3,PRD004,2024-05-26,,19,김민수
F002,L3,PRD003,2024-05-18,952,,박지훜
F002,L2,PRD002,2024-05-03,837,,박지훜
F001,L1,PRD003,2024-05-29,893,13,이지우
F001,L1,PRD002,2024-05-10,없음,,김민쑤
F001,L3,PRD001,2024-05-01,954,,정해인
F002,L3,PRD004,2024-05-26,1076,,박지훜
F003,L3,PRD002,2024-05-19,없음,18,이지우
F003,L1,PRD004,2024-05-15,946,,최유리
F001,L2,PRD002,2024-05-27,963,4,쵀유리
F002,L1,PRD002,2024-05-06,,,김민쑤
F002,L1,PRD004,2024-05-25,,5,최유리
F001,L3,PRD002,2024-05-20,919,4,이지우
F002,L2,PRD001,2024-05-07,904,7,최유리
F001,L2,PRD004,2024-05-15,1025,,김민쑤
F002,L2,PRD001,2024-05-15,1018,,정해인
F002,L2,PRD002,2024-05-29,1183,,박지훜
F001,L1,PRD001,2024-05-31,888,,정해인
F002,L1,PRD002,2024-05-01,없음,4,이지우
F003,L2,PRD004,2024-05-03,,0,이즈우
F003,L1,PRD002,2024-05-22,없음,,박지훈
F002,L3,PRD004,2024-05-30,,,김민수
F002,L3,PRD004,2024-05-11,없음,,정해인
F001,L2,PRD001,2024-05-13,,17,쵀유리
F002,L1,PRD004,2024-05-21,없음,16,이지우
F001,L2,PRD001,2024-05-26,,,김민쑤
F003,L2,PRD003,2024-05-30,,4,이즈우
F001,L3,PRD002,2024-05-15,1093,5,이지우
F001,L1,PRD001,2024-05-04,없음,16,최유리
F003,L2,PRD004,2024-05-26,,,김민수
F002,L1,PRD004,2024-05-10,1155,20,정해인
F001,L2,PRD001,2024-05-19,,,박지훜
F001,L3,PRD003,2024-05-24,1191,15,이지우
F001,L1,PRD004,2024-05-31,,8,최유리
F003,L2,PRD002,2024-05-06,없음,9,이지우
F001,L2,PRD002,2024-05-13,없음,,김민쑤
F001,L1,PRD001,2024-05-23,1076,,정해인
F002,L2,PRD001,2024-05-10,,,정해인
F003,L2,PRD001,2024-05-09,1037,5,박지훜
F003,L3,PRD004,2024-05-25,,11,정해인
F002,L1,PRD004,2024-05-16,,,김민쑤
F003,L3,PRD002,2024-05-06,,,최유리
F002,L1,PRD004,2024-05-30,없음,10,이지우
F002,L3,PRD002,2024-05-01,1014,,쵀유리
F001,L1,PRD002,2024-05-01,없음,,이지우
F001,L3,PRD003,2024-05-04,없음,13,박지훈
F001,L3,PRD003,2024-05-11,,,최유리
F002,L1,PRD004,2024-05-22,1168,,이지우
F003,L3,PRD003,2024-05-22,1191,,김민쑤
F001,L2,PRD003,2024-05-20,1063,,쵀유리
F002,L1,PRD002,2024-05-07,1170,,쵀유리
F001,L1,PRD003,2024-05-19,1073,5,김민수
F001,L1,PRD001,2024-05-31,888,,정해인
F003,L3,PRD001,2024-05-23,,,쵀유리
F002,L3,PRD004,2024-05-13,952,,김민수
F003,L2,PRD003,2024-05-18,1075,,정해인
F001,L3,PRD001,2024-05-02,998,,이즈우
F002,L3,PRD004,2024-05-08,,,김민쑤
F003,L2,PRD003,2024-05-31,,,김민수
F003,L2,PRD002,2024-05-07,,5,정해인
F001,L3,PRD004,2024-05-26,874,2,이지우
F001,L2,PRD001,2024-05-02,945,,쵀유리
F001,L1,PRD003,2024-05-24,,,김민수
F001,L2,PRD004,2024-05-05,없음,,정해인
F003,L2,PRD001,2024-05-21,,6,쵀유리
F001,L1,PRD002,2024-05-29,없음,13,이지우
F003,L1,PRD001,2024-05-01,978,,박지훜
F001,L3,PRD004,2024-05-07,849,,박지훈
F002,L1,PRD003,2024-05-08,1071,,박지훈
F002,L3,PRD002,2024-05-30,,,정해인
F003,L1,PRD001,2024-05-15,,13,이즈우
F002,L1,PRD002,2024-05-06,1084,,김민쑤
F003,L1,PRD002,2024-05-27,없음,,박지훜
F003,L1,PRD004,2024-05-06,없음,3,김민쑤
F003,L2,PRD001,2024-05-01,838,,쵀유리
F001,L1,PRD002,2024-05-23,1111,,쵀유리
F003,L3,PRD002,2024-05-12,없음,,김민수
F003,L2,PRD003,2024-05-23,,,이즈우
F002,L2,PRD001,2024-05-21,없음,,박지훜
F003,L1,PRD001,2024-05-21,,,정해인
F001,L1,PRD002,2024-05-15,없음,13,이즈우
F003,L3,PRD001,2024-05-12,없음,,최유리
F003,L3,PRD003,2024-05-12,없음,,박지훈
F003,L3,PRD002,2024-05-23,없음,,김민쑤
F003,L2,PRD002,2024-05-20,,3,박지훜
F002,L1,PRD003,2024-05-20,,18,박지훜
F002,L1,PRD003,2024-05-22,,20,이즈우
F003,L2,PRD002,2024-05-19,1111,,이즈우
F001,L3,PRD004,2024-05-14,없음,,정해인
F003,L2,PRD004,2024-05-01,1087,,이즈우
F002,L3,PRD004,2024-05-09,없음,,정해인
F002,L2,PRD001,2024-05-31,1060,,정해인
F001,L2,PRD004,2024-05-08,없음,,박지훜
F001,L2,PRD001,2024-05-13,,17,정해인
F002,L2,PRD001,2024-05-26,1109,,김민쑤
F001,L2,PRD002,2024-05-04,816,12,이즈우
F001,L2,PRD004,2024-05-10,,1,쵀유리
F001,L2,PRD003,2024-05-12,1066,7,쵀유리
F003,L3,PRD002,2024-05-28,1140,,정해인
F003,L3,PRD002,2024-05-20,,,김민수
F003,L2,PRD004,2024-05-28,921,,박지훜
F001,L1,PRD001,2024-05-07,,,김민쑤
F003,L2,PRD001,2024-05-19,,,최유리
F001,L2,PRD004,2024-05-10,,,최유리
F002,L3,PRD003,2024-05-14,,,이즈우
F003,L1,PRD001,2024-05-17,1041,,박지훈
F001,L1,PRD002,2024-05-14,,3,최유리
F002,L2,PRD003,2024-05-31,929,,박지훈
F002,L2,PRD003,2024-05-22,없음,,박지훜
F001,L2,PRD001,2024-05-13,872,,박지훜
F003,L3,PRD004,2024-05-28,1044,,이지우
F001,L1,PRD001,2024-05-20,없음,7,정해인
F002,L1,PRD003,2024-05-16,없음,,쵀유리
F002,L3,PRD003,2024-05-12,1105,,박지훜
F001,L1,PRD002,2024-05-18,없음,,김민수
F001,L2,PRD003,2024-05-24,978,3,정해인
F001,L1,PRD002,2024-05-13,,5,김민수
F003,L2,PRD002,2024-05-30,,,이즈우
F002,L1,PRD004,2024-05-25,,,최유리
F003,L2,PRD003,2024-05-23,없음,,이지우
F001,L3,PRD003,2024-05-06,없음,,박지훜
F001,L2,PRD001,2024-05-17,없음,,김민수
F002,L1,PRD001,2024-05-11,,20,박지훜
F002,L3,PRD001,2024-05-09,없음,,이즈우
F001,L2,PRD002,2024-05-12,1195,,쵀유리
F003,L3,PRD003,2024-05-04,1036,,정해인
F003,L3,PRD004,2024-05-07,없음,19,박지훈
F002,L1,PRD004,2024-05-17,1073,7,김민수
F003,L1,PRD004,2024-05-03,,6,쵀유리
F003,L1,PRD004,2024-05-30,,,쵀유리
F001,L3,PRD001,2024-05-12,없음,,최유리
F001,L2,PRD004,2024-05-06,,,이지우
F001,L2,PRD003,2024-05-14,,,최유리
F002,L3,PRD001,2024-05-04,,,김민쑤
F003,L2,PRD002,2024-05-10,없음,15,이즈우
F002,L3,PRD004,2024-05-30,,,김민수
F002,L1,PRD002,2024-05-27,1002,,정해인
F002,L2,PRD004,2024-05-09,974,,정해인
F003,L1,PRD001,2024-05-04,,,박지훜
F002,L1,PRD001,2024-05-18,,10,김민수
F003,L1,PRD004,2024-05-22,없음,9,정해인
F002,L2,PRD003,2024-05-20,,,이즈우
F003,L2,PRD004,2024-05-06,없음,,정해인
F002,L3,PRD002,2024-05-31,,,박지훈
F001,L1,PRD001,2024-05-15,,,쵀유리
F003,L3,PRD001,2024-05-27,없음,,최유리
F003,L3,PRD004,2024-05-29,없음,,정해인
F003,L2,PRD003,2024-05-30,968,8,김민쑤
F002,L1,PRD004,2024-05-17,853,,최유리
F003,L1,PRD002,2024-05-17,없음,,김민수
F001,L3,PRD002,2024-05-20,,,박지훜
F003,L1,PRD001,2024-05-24,,,이지우
F001,L2,PRD004,2024-05-19,없음,10,쵀유리
F002,L2,PRD002,2024-05-08,991,,박지훜
F003,L3,PRD001,2024-05-25,없음,,박지훜
F001,L1,PRD004,2024-05-01,,3,정해인
F001,L3,PRD001,2024-05-01,,,이즈우
F002,L1,PRD003,2024-05-12,862,13,정해인
F001,L3,PRD003,2024-05-27,1073,,김민수
F001,L2,PRD003,2024-05-02,없음,,이즈우
F001,L2,PRD001,2024-05-29,,,최유리
F002,L2,PRD002,2024-05-30,1025,,박지훜
F003,L3,PRD004,2024-05-19,925,11,정해인
F001,L3,PRD001,2024-05-21,,,김민수
F002,L3,PRD003,2024-05-15,1140,,박지훜
F002,L2,PRD002,2024-05-19,,,박지훜
F001,L1,PRD004,2024-05-10,없음,19,이지우
F003,L1,PRD004,2024-05-16,없음,0,쵀유리
F003,L2,PRD004,2024-05-14,없음,,이지우
F003,L1,PRD004,2024-05-26,없음,,김민쑤
F001,L1,PRD001,2024-05-20,없음,,최유리
F002,L3,PRD003,2024-05-14,935,11,박지훈
F001,L3,PRD001,2024-05-05,1051,,이지우
F002,L2,PRD002,2024-05-14,,,정해인
F003,L2,PRD004,2024-05-04,,,박지훜
F001,L1,PRD004,2024-05-19,없음,,정해인
F003,L3,PRD001,2024-05-19,888,,정해인
F003,L3,PRD004,2024-05-25,없음,11,최유리
F002,L3,PRD004,2024-05-05,1051,,최유리
F001,L3,PRD004,2024-05-26,,3,김민쑤
F002,L3,PRD001,2024-05-07,956,,쵀유리
F001,L3,PRD004,2024-05-07,없음,,박지훜
F003,L1,PRD002,2024-05-07,없음,,박지훈
F002,L1,PRD002,2024-05-23,,,김민수
F002,L1,PRD004,2024-05-01,,,이지우
F002,L2,PRD002,2024-05-02,934,20,최유리
F001,L3,PRD001,2024-05-24,없음,,이지우
F001,L2,PRD003,2024-05-03,810,,정해인
F003,L2,PRD001,2024-05-19,910,,최유리
F003,L3,PRD001,2024-05-02,없음,,김민수
F003,L1,PRD002,2024-05-25,,14,정해인
